% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
790	3	6	3	0	28	549	0	1	0
791	1	1	1	0	28	549	0	1	0
791	1	4	2	0	28	549	0	1	0
791	2	2	1	0	28	549	0	1	0
791	2	5	3	0	28	549	0	1	0
791	3	3	1	0	28	549	0	1	0
791	3	6	3	0	28	549	0	1	0
792	1	1	1	0	28	549	0	1	0
792	1	4	2	0	28	549	0	1	0
792	2	2	1	0	28	549	0	1	0
792	2	5	3	0	28	549	0	1	0
792	3	3	1	0	28	549	0	1	0
792	3	6	3	0	28	549	0	1	0
793	1	1	1	0	28	549	0	1	0
793	1	4	2	0	28	549	0	1	0
793	2	2	1	0	28	549	0	1	0
793	2	5	3	0	28	549	0	1	0
793	3	3	1	0	28	549	0	1	0
793	3	6	3	0	28	549	0	1	0
794	1	1	1	0	28	549	0	1	0
794	1	4	2	0	28	549	0	1	0
794	2	2	1	0	28	549	0	1	0
794	2	5	3	0	28	549	0	1	0
794	3	3	1	0	28	549	0	1	0
794	3	6	3	0	28	549	0	1	0
795	1	1	1	0	28	549	0	1	0
795	1	4	2	0	28	549	0	1	0
795	2	2	1	0	28	549	0	1	0
795	2	5	3	0	28	549	0	1	0
795	3	3	1	0	28	549	0	1	0
795	3	6	3	0	28	549	0	1	0
796	1	1	1	0	28	549	0	1	0
796	1	4	2	0	28	549	0	1	0
796	2	2	1	0	28	549	0	1	0
796	2	5	3	0	28	549	0	1	0
796	3	3	1	0	28	549	0	1	0
796	3	6	3	0	28	549	0	1	0
797	1	1	1	0	28	549	0	1	0
797	1	4	2	0	28	549	0	1	0
797	2	2	1	0	28	549	0	1	0
797	2	5	3	0	28	549	0	1	0
797	3	3	1	0	28	549	0	1	0
797	3	6	3	0	28	549	0	1	0
798	1	1	1	0	28	549	0	1	0
798	1	4	2	0	28	549	0	1	0
798	2	2	1	0	28	549	0	1	0
798	2	5	3	0	28	549	0	1	0
798	3	3	1	0	28	549	0	1	0
798	3	6	3	0	28	549	0	1	0
799	1	1	1	0	28	549	0	1	0
799	1	4	2	0	28	549	0	1	0
799	2	2	1	0	28	549	0	1	0
799	2	5	3	0	28	549	0	1	0
799	3	3	1	0	28	549	0	1	0
799	3	6	3	0	28	549	0	1	0
800	1	1	1	0	28	549	0	1	0
800	1	4	2	0	28	549	0	1	0
800	2	2	1	0	28	549	0	1	0
800	2	5	3	0	28	549	0	1	0
800	3	3	1	0	28	549	0	1	0
800	3	6	3	0	28	549	0	1	0
801	1	1	1	0	28	549	0	1	0
801	1	4	2	0	28	549	0	1	0
801	2	2	1	0	28	549	0	1	0
801	2	5	3	0	28	549	0	1	0
801	3	3	1	0	28	549	0	1	0
801	3	6	3	0	28	549	0	1	0
802	1	1	1	0	28	549	0	1	0
802	1	4	2	0	28	549	0	1	0
802	2	2	1	0	28	549	0	1	0
802	2	5	3	0	28	549	0	1	0
802	3	3	1	0	28	549	0	1	0
802	3	6	3	0	28	549	0	1	0
803	1	1	1	0	28	549	0	1	0
803	1	4	2	0	28	549	0	1	0
803	2	2	1	0	28	549	0	1	0
803	2	5	3	0	28	549	0	1	0
803	3	3	1	0	28	549	0	1	0
803	3	6	3	0	28	549	0	1	0
804	1	1	1	0	28	549	0	1	0
804	1	4	2	0	28	549	0	1	0
804	2	2	1	0	28	549	0	1	0
804	2	5	3	0	28	549	0	1	0
804	3	3	1	0	28	549	0	1	0
804	3	6	3	0	28	549	0	1	0
805	1	1	1	0	28	549	0	1	0
805	1	4	2	0	28	549	0	1	0
805	2	2	1	0	28	549	0	1	0
805	2	5	3	0	28	549	0	1	0
805	3	3	1	0	28	549	0	1	0
805	3	6	3	0	28	549	0	1	0
806	1	1	1	0	28	549	0	1	0
806	1	4	2	0	28	549	0	1	0
806	2	2	1	0	28	549	0	1	0
806	2	5	3	0	28	549	0	1	0
806	3	3	1	0	28	549	0	1	0
806	3	6	3	0	28	549	0	1	0
807	1	1	1	0	28	549	0	1	0
807	1	4	2	0	28	549	0	1	0
807	2	2	1	0	28	549	0	1	0
807	2	5	3	0	28	549	0	1	0
807	3	3	1	0	28	549	0	1	0
807	3	6	3	0	28	549	0	1	0
808	1	1	1	0	28	549	0	1	0
808	1	4	2	0	28	549	0	1	0
808	2	2	1	0	28	549	0	1	0
808	2	5	3	0	28	549	0	1	0
808	3	3	1	0	28	549	0	1	0
808	3	6	3	0	28	549	0	1	0
809	1	1	1	0	28	549	0	1	0
809	1	4	2	0	28	549	0	1	0
809	2	2	1	0	28	549	0	1	0
809	2	5	3	0	28	549	0	1	0
809	3	3	1	0	28	549	0	1	0
809	3	6	3	0	28	549	0	1	0
810	1	1	1	0	28	549	0	1	0
810	1	4	2	0	28	549	0	1	0
810	2	2	1	0	28	549	0	1	0
810	2	5	3	0	28	549	0	1	0
810	3	3	1	0	28	549	0	1	0
810	3	6	3	0	28	549	0	1	0
811	1	1	1	0	28	549	0	1	0
811	1	4	2	0	28	549	0	1	0
811	2	2	1	0	28	549	0	1	0
811	2	5	3	0	28	549	0	1	0
811	3	3	1	0	28	549	0	1	0
811	3	6	3	0	28	549	0	1	0
812	1	1	1	0	28	549	0	1	0
812	1	4	2	0	28	549	0	1	0
812	2	2	1	0	28	549	0	1	0
812	2	5	3	0	28	549	0	1	0
812	3	3	1	0	28	549	0	1	0
812	3	6	3	0	28	549	0	1	0
813	1	1	1	0	28	549	0	1	0
813	1	4	2	0	28	549	0	1	0
813	2	2	1	0	28	549	0	1	0
813	2	5	3	0	28	549	0	1	0
813	3	3	1	0	28	549	0	1	0
813	3	6	3	0	28	549	0	1	0
814	1	1	1	0	28	549	0	1	0
814	1	4	2	0	28	549	0	1	0
814	2	2	1	0	28	549	0	1	0
814	2	5	3	0	28	549	0	1	0
814	3	3	1	0	28	549	0	1	0
814	3	6	3	0	28	549	0	1	0
815	1	1	1	0	28	549	0	1	0
815	1	4	2	0	28	549	0	1	0
815	2	2	1	0	28	549	0	1	0
815	2	5	3	0	28	549	0	1	0
815	3	3	1	0	28	549	0	1	0
815	3	6	3	0	28	549	0	1	0
816	1	1	1	0	28	549	0	1	0
816	1	4	2	0	28	549	0	1	0
816	2	2	1	0	28	549	0	1	0
816	2	5	3	0	28	549	0	1	0
816	3	3	1	0	28	549	0	1	0
816	3	6	3	0	28	549	0	1	0
817	1	1	1	0	28	549	0	1	0
817	1	4	2	0	28	549	0	1	0
817	2	2	1	0	28	549	0	1	0
817	2	5	3	0	28	549	0	1	0
817	3	3	1	0	28	549	0	1	0
817	3	6	3	0	28	549	0	1	0
818	1	1	1	0	28	549	0	1	0
818	1	4	2	0	28	549	0	1	0
818	2	2	1	0	28	549	0	1	0
818	2	5	3	0	28	549	0	1	0
818	3	3	1	0	28	549	0	1	0
818	3	6	3	0	28	549	0	1	0
819	1	1	1	0	28	549	0	1	0
819	1	4	2	0	28	549	0	1	0
819	2	2	1	0	28	549	0	1	0
819	2	5	3	0	28	549	0	1	0
819	3	3	1	0	28	549	0	1	0
819	3	6	3	0	28	549	0	1	0
820	1	1	1	0	28	549	0	1	0
820	1	4	2	0	28	549	0	1	0
820	2	2	1	0	28	549	0	1	0
820	2	5	3	0	28	549	0	1	0
820	3	3	1	0	28	549	0	1	0
820	3	6	3	0	28	549	0	1	0
821	1	1	1	0	28	549	0	1	0
821	1	4	2	0	28	549	0	1	0
821	2	2	1	0	28	549	0	1	0
821	2	5	3	0	28	549	0	1	0
821	3	3	1	0	28	549	0	1	0
821	3	6	3	0	28	549	0	1	0
822	1	1	1	0	28	549	0	1	0
822	1	4	2	0	28	549	0	1	0
822	2	2	1	0	28	549	0	1	0
822	2	5	3	0	28	549	0	1	0
822	3	3	1	0	28	549	0	1	0
822	3	6	3	0	28	549	0	1	0
823	1	1	1	0	28	549	0	1	0
823	1	4	2	0	28	549	0	1	0
823	2	2	1	0	28	549	0	1	0
823	2	5	3	0	28	549	0	1	0
823	3	3	1	0	28	549	0	1	0
823	3	6	3	0	28	549	0	1	0
824	1	1	1	0	28	549	0	1	0
824	1	4	2	0	28	549	0	1	0
824	2	2	1	0	28	549	0	1	0
824	2	5	3	0	28	549	0	1	0
824	3	3	1	0	28	549	0	1	0
824	3	6	3	0	28	549	0	1	0
825	1	1	1	0	28	549	0	1	0
825	1	4	2	0	28	549	0	1	0
825	2	2	1	0	28	549	0	1	0
825	2	5	3	0	28	549	0	1	0
825	3	3	1	0	28	549	0	1	0
825	3	6	3	0	28	549	0	1	0
826	1	1	1	0	28	549	0	1	0
826	1	4	2	0	28	549	0	1	0
826	2	2	1	0	28	549	0	1	0
826	2	5	3	0	28	549	0	1	0
826	3	3	1	0	28	549	0	1	0
826	3	6	3	0	28	549	0	1	0
827	1	1	1	0	28	549	0	1	0
827	1	4	2	0	28	549	0	1	0
827	2	2	1	0	28	549	0	1	0
827	2	5	3	0	28	549	0	1	0
827	3	3	1	0	28	549	0	1	0
827	3	6	3	0	28	549	0	1	0
828	1	1	1	0	28	549	0	1	0
828	1	4	2	0	28	549	0	1	0
828	2	2	1	0	28	549	0	1	0
828	2	5	3	0	28	549	0	1	0
828	3	3	1	0	28	549	0	1	0
828	3	6	3	0	28	549	0	1	0
829	1	1	1	0	28	549	0	1	0
829	1	4	2	0	28	549	0	1	0
829	2	2	1	0	28	549	0	1	0
829	2	5	3	0	28	549	0	1	0
829	3	3	1	0	28	549	0	1	0
829	3	6	3	0	28	549	0	1	0
830	1	1	1	0	28	549	0	1	0
830	1	4	2	0	28	549	0	1	0
830	2	2	1	0	28	549	0	1	0
830	2	5	3	0	28	549	0	1	0
830	3	3	1	0	28	549	0	1	0
830	3	6	3	0	28	549	0	1	0
831	1	1	1	0	28	549	0	1	0
831	1	4	2	0	28	549	0	1	0
831	2	2	1	0	28	549	0	1	0
831	2	5	3	0	28	549	0	1	0
831	3	3	1	0	28	549	0	1	0
831	3	6	3	0	28	549	0	1	0
832	1	1	1	0	28	549	0	1	0
832	1	4	2	0	28	549	0	1	0
832	2	2	1	0	28	549	0	1	0
832	2	5	3	0	28	549	0	1	0
832	3	3	1	0	28	549	0	1	0
832	3	6	3	0	28	549	0	1	0
833	1	1	1	0	28	549	0	1	0
833	1	4	2	0	28	549	0	1	0
833	2	2	1	0	28	549	0	1	0
833	2	5	3	0	28	549	0	1	0
833	3	3	1	0	28	549	0	1	0
833	3	6	3	0	28	549	0	1	0
834	1	1	1	0	28	549	0	1	0
834	1	4	2	0	28	549	0	1	0
834	2	2	1	0	28	549	0	1	0
834	2	5	3	0	28	549	0	1	0
834	3	3	1	0	28	549	0	1	0
834	3	6	3	0	28	549	0	1	0
835	1	1	1	0	28	549	0	1	0
835	1	4	2	0	28	549	0	1	0
835	2	2	1	0	28	549	0	1	0
835	2	5	3	0	28	549	0	1	0
835	3	3	1	0	28	549	0	1	0
835	3	6	3	0	28	549	0	1	0
836	1	1	1	0	28	549	0	1	0
836	1	4	2	0	28	549	0	1	0
836	2	2	1	0	28	549	0	1	0
836	2	5	3	0	28	549	0	1	0
836	3	3	1	0	28	549	0	1	0
836	3	6	3	0	28	549	0	1	0
837	1	1	1	0	28	549	0	1	0
837	1	4	2	0	28	549	0	1	0
837	2	2	1	0	28	549	0	1	0
837	2	5	3	0	28	549	0	1	0
837	3	3	1	0	28	549	0	1	0
837	3	6	3	0	28	549	0	1	0
838	1	1	1	0	28	549	0	1	0
838	1	4	2	0	28	549	0	1	0
838	2	2	1	0	28	549	0	1	0
838	2	5	3	0	28	549	0	1	0
838	3	3	1	0	28	549	0	1	0
838	3	6	3	0	28	549	0	1	0
839	1	1	1	0	28	549	0	1	0
839	1	4	2	0	28	549	0	1	0
839	2	2	1	0	28	549	0	1	0
839	2	5	3	0	28	549	0	1	0
839	3	3	1	0	28	549	0	1	0
839	3	6	3	0	28	549	0	1	0
840	1	1	1	0	28	549	0	1	0
840	1	4	2	0	28	549	0	1	0
840	2	2	1	0	28	549	0	1	0
840	2	5	3	0	28	549	0	1	0
840	3	3	1	0	28	549	0	1	0
840	3	6	3	0	28	549	0	1	0
841	1	1	1	0	28	549	0	1	0
841	1	4	2	0	28	549	0	1	0
841	2	2	1	0	28	549	0	1	0
841	2	5	3	0	28	549	0	1	0
841	3	3	1	0	28	549	0	1	0
841	3	6	3	0	28	549	0	1	0
842	1	1	1	0	28	549	0	1	0
842	1	4	2	0	28	549	0	1	0
842	2	2	1	0	28	549	0	1	0
842	2	5	3	0	28	549	0	1	0
842	3	3	1	0	28	549	0	1	0
842	3	6	3	0	28	549	0	1	0
843	1	1	1	0	28	549	0	1	0
843	1	4	2	0	28	549	0	1	0
843	2	2	1	0	28	549	0	1	0
843	2	5	3	0	28	549	0	1	0
843	3	3	1	0	28	549	0	1	0
843	3	6	3	0	28	549	0	1	0
844	1	1	1	0	28	549	0	1	0
844	1	4	2	0	28	549	0	1	0
844	2	2	1	0	28	549	0	1	0
844	2	5	3	0	28	549	0	1	0
844	3	3	1	0	28	549	0	1	0
844	3	6	3	0	28	549	0	1	0
845	1	1	1	0	28	549	0	1	0
845	1	4	2	0	28	549	0	1	0
845	2	2	1	0	28	549	0	1	0
845	2	5	3	0	28	549	0	1	0
845	3	3	1	0	28	549	0	1	0
845	3	6	3	0	28	549	0	1	0
846	1	1	1	0	28	549	0	1	0
846	1	4	2	0	28	549	0	1	0
846	2	2	1	0	28	549	0	1	0
846	2	5	3	0	28	549	0	1	0
846	3	3	1	0	28	549	0	1	0
846	3	6	3	0	28	549	0	1	0
847	1	1	1	0	28	549	0	1	0
847	1	4	2	0	28	549	0	1	0
847	2	2	1	0	28	549	0	1	0
847	2	5	3	0	28	549	0	1	0
847	3	3	1	0	28	549	0	1	0
847	3	6	3	0	28	549	0	1	0
848	1	1	1	0	28	549	0	1	0
848	1	4	2	0	28	549	0	1	0
848	2	2	1	0	28	549	0	1	0
848	2	5	3	0	28	549	0	1	0
848	3	3	1	0	28	549	0	1	0
848	3	6	3	0	28	549	0	1	0
849	1	1	1	0	28	549	0	1	0
849	1	4	2	0	28	549	0	1	0
849	2	2	1	0	28	549	0	1	0
849	2	5	3	0	28	549	0	1	0
849	3	3	1	0	28	549	0	1	0
849	3	6	3	0	28	549	0	1	0
850	1	1	1	0	28	549	0	1	0
850	1	4	2	0	28	549	0	1	0
850	2	2	1	0	28	549	0	1	0
850	2	5	3	0	28	549	0	1	0
850	3	3	1	0	28	549	0	1	0
850	3	6	3	0	28	549	0	1	0
851	1	1	1	0	28	549	0	1	0
851	1	4	2	0	28	549	0	1	0
851	2	2	1	0	28	549	0	1	0
851	2	5	3	0	28	549	0	1	0
851	3	3	1	0	28	549	0	1	0
851	3	6	3	0	28	549	0	1	0
852	1	1	1	0	28	549	0	1	0
852	1	4	2	0	28	549	0	1	0
852	2	2	1	0	28	549	0	1	0
852	2	5	3	0	28	549	0	1	0
852	3	3	1	0	28	549	0	1	0
852	3	6	3	0	28	549	0	1	0
853	1	1	1	0	28	549	0	1	0
853	1	4	2	0	28	549	0	1	0
853	2	2	1	0	28	549	0	1	0
853	2	5	3	0	28	549	0	1	0
853	3	3	1	0	28	549	0	1	0
853	3	6	3	0	28	549	0	1	0
854	1	1	1	0	28	549	0	1	0
854	1	4	2	0	28	549	0	1	0
854	2	2	1	0	28	549	0	1	0
854	2	5	3	0	28	549	0	1	0
854	3	3	1	0	28	549	0	1	0
854	3	6	3	0	28	549	0	1	0
855	1	1	1	0	28	549	0	1	0
855	1	4	2	0	28	549	0	1	0
855	2	2	1	0	28	549	0	1	0
855	2	5	3	0	28	549	0	1	0
855	3	3	1	0	28	549	0	1	0
855	3	6	3	0	28	549	0	1	0
856	1	1	1	0	28	549	0	1	0
856	1	4	2	0	28	549	0	1	0
856	2	2	1	0	28	549	0	1	0
856	2	5	3	0	28	549	0	1	0
856	3	3	1	0	28	549	0	1	0
856	3	6	3	0	28	549	0	1	0
857	1	1	1	0	28	549	0	1	0
857	1	4	2	0	28	549	0	1	0
857	2	2	1	0	28	549	0	1	0
857	2	5	3	0	28	549	0	1	0
857	3	3	1	0	28	549	0	1	0
857	3	6	3	0	28	549	0	1	0
858	1	1	1	0	28	549	0	1	0
858	1	4	2	0	28	549	0	1	0
858	2	2	1	0	28	549	0	1	0
858	2	5	3	0	28	549	0	1	0
858	3	3	1	0	28	549	0	1	0
858	3	6	3	0	28	549	0	1	0
859	1	1	1	0	28	549	0	1	0
859	1	4	2	0	28	549	0	1	0
859	2	2	1	0	28	549	0	1	0
859	2	5	3	0	28	549	0	1	0
859	3	3	1	0	28	549	0	1	0
859	3	6	3	0	28	549	0	1	0
860	1	1	1	0	28	549	0	1	0
860	1	4	2	0	28	549	0	1	0
860	2	2	1	0	28	549	0	1	0
860	2	5	3	0	28	549	0	1	0
860	3	3	1	0	28	549	0	1	0
860	3	6	3	0	28	549	0	1	0
861	1	1	1	0	28	549	0	1	0
861	1	4	2	0	28	549	0	1	0
861	2	2	1	0	28	549	0	1	0
861	2	5	3	0	28	549	0	1	0
861	3	3	1	0	28	549	0	1	0
861	3	6	3	0	28	549	0	1	0
862	1	1	1	0	28	549	0	1	0
862	1	4	2	0	28	549	0	1	0
862	2	2	1	0	28	549	0	1	0
862	2	5	3	0	28	549	0	1	0
862	3	3	1	0	28	549	0	1	0
862	3	6	3	0	28	549	0	1	0
863	1	1	1	0	28	549	0	1	0
863	1	4	2	0	28	549	0	1	0
863	2	2	1	0	28	549	0	1	0
863	2	5	3	0	28	549	0	1	0
863	3	3	1	0	28	549	0	1	0
863	3	6	3	0	28	549	0	1	0
864	1	1	1	0	28	549	0	1	0
864	1	4	2	0	28	549	0	1	0
864	2	2	1	0	28	549	0	1	0
864	2	5	3	0	28	549	0	1	0
864	3	3	1	0	28	549	0	1	0
864	3	6	3	0	28	549	0	1	0
865	1	1	1	0	28	549	0	1	0
865	1	4	2	0	28	549	0	1	0
865	2	2	1	0	28	549	0	1	0
865	2	5	3	0	28	549	0	1	0
865	3	3	1	0	28	549	0	1	0
865	3	6	3	0	28	549	0	1	0
866	1	1	1	0	28	549	0	1	0
866	1	4	2	0	28	549	0	1	0
866	2	2	1	0	28	549	0	1	0
866	2	5	3	0	28	549	0	1	0
866	3	3	1	0	28	549	0	1	0
866	3	6	3	0	28	549	0	1	0
867	1	1	1	0	28	549	0	1	0
867	1	4	2	0	28	549	0	1	0
867	2	2	1	0	28	549	0	1	0
867	2	5	3	0	28	549	0	1	0
867	3	3	1	0	28	549	0	1	0
867	3	6	3	0	28	549	0	1	0
868	1	1	1	0	28	549	0	1	0
868	1	4	2	0	28	549	0	1	0
868	2	2	1	0	28	549	0	1	0
868	2	5	3	0	28	549	0	1	0
868	3	3	1	0	28	549	0	1	0
868	3	6	3	0	28	549	0	1	0
869	1	1	1	0	28	549	0	1	0
869	1	4	2	0	28	549	0	1	0
869	2	2	1	0	28	549	0	1	0
869	2	5	3	0	28	549	0	1	0
869	3	3	1	0	28	549	0	1	0
869	3	6	3	0	28	549	0	1	0
870	1	1	1	0	28	549	0	1	0
870	1	4	2	0	28	549	0	1	0
870	2	2	1	0	28	549	0	1	0
870	2	5	3	0	28	549	0	1	0
870	3	3	1	0	28	549	0	1	0
870	3	6	3	0	28	549	0	1	0
871	1	1	1	0	28	549	0	1	0
871	1	4	2	0	28	549	0	1	0
871	2	2	1	0	28	549	0	1	0
871	2	5	3	0	28	549	0	1	0
871	3	3	1	0	28	549	0	1	0
871	3	6	3	0	28	549	0	1	0
872	1	1	1	0	28	549	0	1	0
872	1	4	2	0	28	549	0	1	0
872	2	2	1	0	28	549	0	1	0
872	2	5	3	0	28	549	0	1	0
872	3	3	1	0	28	549	0	1	0
872	3	6	3	0	28	549	0	1	0
873	1	1	1	0	28	549	0	1	0
873	1	4	2	0	28	549	0	1	0
873	2	2	1	0	28	549	0	1	0
873	2	5	3	0	28	549	0	1	0
873	3	3	1	0	28	549	0	1	0
873	3	6	3	0	28	549	0	1	0
874	1	1	1	0	28	549	0	1	0
874	1	4	2	0	28	549	0	1	0
874	2	2	1	0	28	549	0	1	0
874	2	5	3	0	28	549	0	1	0
874	3	3	1	0	28	549	0	1	0
874	3	6	3	0	28	549	0	1	0
875	1	1	1	0	28	549	0	1	0
875	1	4	2	0	28	549	0	1	0
875	2	2	1	0	28	549	0	1	0
875	2	5	3	0	28	549	0	1	0
875	3	3	1	0	28	549	0	1	0
875	3	6	3	0	28	549	0	1	0
876	1	1	1	0	28	549	0	1	0
876	1	4	2	0	28	549	0	1	0
876	2	2	1	0	28	549	0	1	0
876	2	5	3	0	28	549	0	1	0
876	3	3	1	0	28	549	0	1	0
876	3	6	3	0	28	549	0	1	0
877	1	1	1	0	28	549	0	1	0
877	1	4	2	0	28	549	0	1	0
877	2	2	1	0	28	549	0	1	0
877	2	5	3	0	28	549	0	1	0
877	3	3	1	0	28	549	0	1	0
877	3	6	3	0	28	549	0	1	0
878	1	1	1	0	28	549	0	1	0
878	1	4	2	0	28	549	0	1	0
878	2	2	1	0	28	549	0	1	0
878	2	5	3	0	28	549	0	1	0
878	3	3	1	0	28	549	0	1	0
878	3	6	3	0	28	549	0	1	0
879	1	1	1	0	28	549	0	1	0
879	1	4	2	0	28	549	0	1	0
879	2	2	1	0	28	549	0	1	0
879	2	5	3	0	28	549	0	1	0
879	3	3	1	0	28	549	0	1	0
879	3	6	3	0	28	549	0	1	0
880	1	1	1	0	28	549	0	1	0
880	1	4	2	0	28	549	0	1	0
880	2	2	1	0	28	549	0	1	0
880	2	5	3	0	28	549	0	1	0
880	3	3	1	0	28	549	0	1	0
880	3	6	3	0	28	549	0	1	0
881	1	1	1	0	28	549	0	1	0
881	1	4	2	0	28	549	0	1	0
881	2	2	1	0	28	549	0	1	0
881	2	5	3	0	28	549	0	1	0
881	3	3	1	0	28	549	0	1	0
881	3	6	3	0	28	549	0	1	0
882	1	1	1	0	28	549	0	1	0
882	1	4	2	0	28	549	0	1	0
882	2	2	1	0	28	549	0	1	0
882	2	5	3	0	28	549	0	1	0
882	3	3	1	0	28	549	0	1	0
882	3	6	3	0	28	549	0	1	0
883	1	1	1	0	28	549	0	1	0
883	1	4	2	0	28	549	0	1	0
883	2	2	1	0	28	549	0	1	0
883	2	5	3	0	28	549	0	1	0
883	3	3	1	0	28	549	0	1	0
883	3	6	3	0	28	549	0	1	0
884	1	1	1	0	28	549	0	1	0
884	1	4	2	0	28	549	0	1	0
884	2	2	1	0	28	549	0	1	0
884	2	5	3	0	28	549	0	1	0
884	3	3	1	0	28	549	0	1	0
884	3	6	3	0	28	549	0	1	0
885	1	1	1	0	28	549	0	1	0
885	1	4	2	0	28	549	0	1	0
885	2	2	1	0	28	549	0	1	0
885	2	5	3	0	28	549	0	1	0
885	3	3	1	0	28	549	0	1	0
885	3	6	3	0	28	549	0	1	0
886	1	1	1	0	28	549	0	1	0
886	1	4	2	0	28	549	0	1	0
886	2	2	1	0	28	549	0	1	0
886	2	5	3	0	28	549	0	1	0
886	3	3	1	0	28	549	0	1	0
886	3	6	3	0	28	549	0	1	0
887	1	1	1	0	28	549	0	1	0
887	1	4	2	0	28	549	0	1	0
887	2	2	1	0	28	549	0	1	0
887	2	5	3	0	28	549	0	1	0
887	3	3	1	0	28	549	0	1	0
887	3	6	3	0	28	549	0	1	0
888	1	1	1	0	28	549	0	1	0
888	1	4	2	0	28	549	0	1	0
888	2	5	3	0	28	549	0	1	0
888	3	3	1	0	28	549	0	1	0
888	3	6	3	0	28	549	0	1	0
889	1	1	1	0	28	549	0	1	0
889	1	4	2	0	28	549	0	1	0
889	2	2	1	0	28	549	0	1	0
889	2	5	3	0	28	549	0	1	0
889	3	6	3	0	28	549	0	1	0
890	1	1	1	0	28	549	0	1	0
890	1	4	2	0	28	549	0	1	0
890	2	2	1	0	28	549	0	1	0
890	2	5	3	0	28	549	0	1	0
890	3	3	1	0	28	549	0	1	0
890	3	6	3	0	28	549	0	1	0
891	1	1	1	0	28	549	0	1	0
891	1	4	2	0	28	549	0	1	0
891	2	2	1	0	28	549	0	1	0
891	2	5	3	0	28	549	0	1	0
891	3	3	1	0	28	549	0	1	0
891	3	6	3	0	28	549	0	1	0
892	1	1	1	0	28	549	0	1	0
892	1	4	2	0	28	549	0	1	0
892	2	2	1	0	28	549	0	1	0
892	2	5	3	0	28	549	0	1	0
892	3	3	1	0	28	549	0	1	0
892	3	6	3	0	28	549	0	1	0
893	1	1	1	0	28	549	0	1	0
893	1	4	2	0	28	549	0	1	0
893	2	2	1	0	28	549	0	1	0
893	2	5	3	0	28	549	0	1	0
893	3	3	1	0	28	549	0	1	0
893	3	6	3	0	28	549	0	1	0
894	1	1	1	0	28	549	0	1	0
894	1	4	2	0	28	549	0	1	0
894	2	2	1	0	28	549	0	1	0
894	2	5	3	0	28	549	0	1	0
894	3	3	1	0	28	549	0	1	0
894	3	6	3	0	28	549	0	1	0
895	1	1	1	0	28	549	0	1	0
895	1	4	2	0	28	549	0	1	0
895	2	5	3	0	28	549	0	1	0
895	3	3	1	0	28	549	0	1	0
895	3	6	3	0	28	549	0	1	0
896	1	1	1	0	28	549	0	1	0
896	1	4	2	0	28	549	0	1	0
896	2	2	1	0	28	549	0	1	0
896	2	5	3	0	28	549	0	1	0
896	3	6	3	0	28	549	0	1	0
897	1	1	1	0	28	549	0	1	0
897	1	4	2	0	28	549	0	1	0
897	2	2	1	0	28	549	0	1	0
897	2	5	3	0	28	549	0	1	0
897	3	3	1	0	28	549	0	1	0
897	3	6	3	0	28	549	0	1	0
898	1	1	1	0	28	549	0	1	0
898	1	4	2	0	28	549	0	1	0
898	2	2	1	0	28	549	0	1	0
898	2	5	3	0	28	549	0	1	0
898	3	3	1	0	28	549	0	1	0
898	3	6	3	0	28	549	0	1	0
899	1	1	1	0	28	549	0	1	0
899	1	4	2	0	28	549	0	1	0
899	2	2	1	0	28	549	0	1	0
899	2	5	3	0	28	549	0	1	0
899	3	3	1	0	28	549	0	1	0
899	3	6	3	0	28	549	0	1	0
900	1	1	1	0	28	549	0	1	0
900	1	4	2	0	28	549	0	1	0
900	2	2	1	0	28	549	0	1	0
900	2	5	3	0	28	549	0	1	0
900	3	3	1	0	28	549	0	1	0
900	3	6	3	0	28	549	0	1	0
901	1	1	1	0	28	549	0	1	0
901	1	4	2	0	28	549	0	1	0
901	2	2	1	0	28	549	0	1	0
901	2	5	3	0	28	549	0	1	0
901	3	3	1	0	28	549	0	1	0
901	3	6	3	0	28	549	0	1	0
902	1	1	1	0	28	549	0	1	0
902	1	4	2	0	28	549	0	1	0
902	2	2	1	0	28	549	0	1	0
902	2	5	3	0	28	549	0	1	0
902	3	3	1	0	28	549	0	1	0
902	3	6	3	0	28	549	0	1	0
903	1	1	1	0	28	549	0	1	0
903	1	4	2	0	28	549	0	1	0
903	2	2	1	0	28	549	0	1	0
903	2	5	3	0	28	549	0	1	0
903	3	3	1	0	28	549	0	1	0
903	3	6	3	0	28	549	0	1	0
904	1	1	1	0	28	549	0	1	0
904	1	4	2	0	28	549	0	1	0
904	2	2	1	0	28	549	0	1	0
904	2	5	3	0	28	549	0	1	0
904	3	3	1	0	28	549	0	1	0
904	3	6	3	0	28	549	0	1	0
905	1	1	1	0	28	549	0	1	0
905	1	4	2	0	28	549	0	1	0
905	2	2	1	0	28	549	0	1	0
905	2	5	3	0	28	549	0	1	0
905	3	3	1	0	28	549	0	1	0
905	3	6	3	0	28	549	0	1	0
906	1	1	1	0	28	549	0	1	0
906	1	4	2	0	28	549	0	1	0
906	2	2	1	0	28	549	0	1	0
906	2	5	3	0	28	549	0	1	0
906	3	3	1	0	28	549	0	1	0
906	3	6	3	0	28	549	0	1	0
907	1	1	1	0	28	549	0	1	0
907	1	4	2	0	28	549	0	1	0
907	2	2	1	0	28	549	0	1	0
907	2	5	3	0	28	549	0	1	0
907	3	3	1	0	28	549	0	1	0
